PersonID	FirstName	FamilyName	Title	Sex	YoB	YoD	BuildingType	BuildingName	BuildingDescr	Location	County	Cost	BuiltDate	InternetLink	Ownership
2011	John	Frere		M	1792.0	1864.0	Town house	Stamford Brook House	Georgian suburban villa, built c. 1743, occupied by the Frere family c. 1795-1865.	Stamford Brook, Chiswick	Middlesex			http://www.hounslow.gov.uk/stamford_brook_conservation_area.pdf	Private owners
17980	Walter Stevenson	Halliday	Rev.	M	1793.0	1872.0	Country house	Glenthorne house	Listed Grade II Tudor Gothic country house	Countisbury	Devon		1830.0	http://www.britishlistedbuildings.co.uk/en-397372-glenthorne-including-adjoining-game-lard	Private owners
8581	George Robert	Smith		M	1793.0	1869.0	Estate	Selsdon Park	Bought by George Robert Smith's father George Smith (1765-1836), an MP, banker and director of the East India Company, in 1810. 'Smith transformed the farm house into a mansion (later to become the Selsdon Park Hotel) and made many changes to the estate, building a home farm complex, two lodges, a new farm and various cottages. He also landscaped the park and re-routed the Farleigh Road to the east.' Selsdon Wood is now owned by the National Trust.	Croydon	Surrey				
24346	Robert	Pearce		M	1793.0	1861.0	Monument	The Pearce Memorial	Grade II listed memorial of Faith, Hope and Charity (1861) by Richard Cockle Lucas, in Southampton Old Cemetery.	Southampton Old Cemetery	Hampshire		1861.0	http://www.southampton.gov.uk/policies/Descriptions-listed-buildings-in-Southampton.pdf	
17980	Walter Stevenson	Halliday	Rev.	M	1793.0	1872.0									
20517	Samuel	Baker		M	1794.0	1862.0	Country house	Lypiatt Park		Bisley, nr Stroud	Gloucestershire				Estate of Lynn Chadwick, the sculptor
9135	Robert	Berkeley		M	1794.0	1874.0	Country house	Spetchley Park			Worcestershire		1811.0	#http://www.parksandgardens.ac.uk/component/option,com_parksandgardens/task,site/id,3029/tab,history/Itemid,293/#	Private owners
2146662505	John Cavendish	Browne		M	1794.0	1873.0	Folly	Temple of the Winds	A folly erected 1865 by the 3rd Baron Kilmaine at Neale House, Co. Mayo.	Neale House, Neale	Mayo		1865.0	http://www.buildingsofireland.ie/niah/search.jsp?type=record&amp;county=MA&amp;regno=31312103	
20517	Samuel	Baker		M	1794.0	1862.0	Public building	Bakers Quay		Gloucester	Gloucestershire				
42319	John Nembhard	Hibbert		M	1796.0	1886.0	Country house	Chalfont			Buckinghamshire				
44579	Boyd	Alexander		M	1796.0	1861.0	Estate	Ballochmyle House and Estate	"The image is of the house before 1887 (when it was substantially extended because the family felt it was ""too small"").

From Sir Claud Hagart-Alexander's account of The Alexander Family of Ballochmyle (2002) reproduced at [Ayrshire History: The Alexander Family of Ballochmyle](http://www.ayrshirehistory.com/mauchline_alexander_family_of_ballochmyle.html)  

The image is from [Ayrshire History](http://www.ayrshirehistory.com/slideshow254.html)
 "	Ballochmyle, near Mauchline	Ayrshire			http://www.ayrshirehistory.com/mauchline_alexander_family_of_ballochmyle.html	
45013	William Hodgson	Cadogan		M	1796.0	1855.0	Estate	Brinkburn Priory	"Image source:

<a
href=""http://en.wikipedia.org/wiki/File:Brinkburn_priory_and_hall_taken_from_Brinkburn_Mill_-_geograph.org.uk_-_934247.jpg"">http://en.wikipedia.org/wiki/File:Brinkburn_priory_and_hall_taken_from_Brinkburn_Mill_-_geograph.org.uk_-_934247.jpg</a> (Accessed 6 January 2012)



Detailed architectural description of the Priory at English Heritage:

<a
href=""http://www.imagesofengland.org.uk/details/default.aspx?pid=1&amp;id=236739"">http://www.imagesofengland.org.uk/details/default.aspx?pid=1&amp;id=236739</a>

And of the Manor House:

<a
href=""http://www.imagesofengland.org.uk/Details/Default.aspx?id=236741&amp;mode=quick"">http://www.imagesofengland.org.uk/Details/Default.aspx?id=236741&amp;mode=quick</a>"	Brinkburn	Northumberland			http://www.english-heritage.org.uk/daysout/properties/brinkburn-priory/	
2146633718	Henry Thomas	De la Beche	Sir	M	1796.0	1855.0	Public building	Geological Museum		28 Jermyn Street, London	Middlesex	�43633	1849.0		
46144	Thomas	Graham		M	1796.0	1879.0	Town house	Bladen Lodge	Bladen Lodge, Brompton Road, house built c. 1836, possibly but not certainly by Thomas Graham. The house stood on the site of Bousfield School.	London	Middlesex			https://rbkclocalstudies.wordpress.com/2014/07/24/bladen-lodge-and-bousfield-school-20th-century-brompton/	
46462	William Matthew	Coulthurst		M	1797.0	1877.0	Church		William Matthew Coulthurst built a church at Surbiton in 1874 at a cost of £19,000 in memory of his sister Hannah Mabella.	Surbiton	Surrey	�19000	1874.0		
2146637310	Neill	Malcolm		M	1797.0	1857.0	Country house	Poltalloch House	Jacobethan house built by William Burn 1849-1853 for Neill Malcolm 13th Laird to replace the earlier house on the estate, at  reported cost of £100,000.	Poltalloch	Argyll	�100000	1849.0	"=""http://www.academia.edu/11934448/The_Scottish_Tudor_Revival"	
45324	James Patrick	McInroy		M	1799.0	1878.0	Country house	Lude House	'Jacobethan' house built 1837-1839 by William Burn on the estate purchased by James Patrick McInroy's father James McInroy (q.v.)	Blair Atholl			1837.0	http://www.britishlistedbuildings.co.uk/sc-6056-lude-house-blair-atholl#.VgrA8_twZdg	
7249	Maria Hawes	Ware		F	1799.0	1863.0	Obelisk		Drinking Fountain in the form of a granite obelisk in Hornsey High Street inscribed 'The fear of the Lord is the fountain of life. Presented to the parish of Hornsey by Maria Hawes Ware 1863.' Grade II listed.	Hornsey High Street	Middlesex		1863.0	http://www.haringey.gov.uk/haringey_street_furniture_full_listing.pdf	
14495	William Hudson	Heaven		M	1800.0	1883.0	Country house	Millcombe		Island of Lundy	Devon		1836.0		National Trust
40823	Henry	Jefferson		M	1800.0	1877.0	Country house	Rothersyke House		Egremont	Cumberland		1850.0		Private owners
42723	Henry	Pearse		M	1802.0	1866.0	Country house	Digswell House		Welwyn	Hertfordshire		1805.0	#http://www.digswellartstrust.com/about.html#	Private owners
8222	John	Alves		M	1802.0	1857.0	Country house	Enham House or Place		Enham-Alamein, Andover	Hampshire				
40852	Henry	Davidson		M	1802.0	1886.0	Urban Development	Hampstead Urban Development	'In 1853 Henry Davidson agreed to exchange his lease for lives of the Rosslyn House estate for a 99-year building lease, which was drawn up in 1855. Probably fearing that the market would be saturated by building on the neighbouring Maryon Wilson land, Davidson hoped to demolish Rosslyn House and cover the whole estate with detached and semidetached houses, like those in Belsize Park and with access from Haverstock Hill. Progress was slower than expected, partly because of competition in Hampstead town and Belsize Park and partly because of reluctance to build above Hampstead Junction Railway's tunnel. In 1859 Davidson sold Rosslyn House and the south-western part of the estate to Charles Henry Lardner Woodd, who kept it as a country house until his death in 1893. On the rest of the estate Thurlow, Lyndhurst, and Eldon roads and Windsor Terrace had been laid out by 1862 and c. 40 houses built by 1864, mostly fronting Haverstock Hill. (fn. 109) Demand for the houses, of similar value to those in Belsize Park, rose during the 1860s and more had been built by 1870.	Hampstead	Middlesex			http://www.british-history.ac.uk/vch/middx/vol9/pp51-60	
2146648927	John	McIver		M	1803.0	1876.0	Country house	Ardmarnoch House	Ardmarnoch House, reportedly built by John McIver in 1824. McIver's uncle John Black left him his freehold property at Ardmarnoch under his will made in 1825 and proved in 1826.		Argyll			http://ardmarnoch.co.uk/site/index.php/estate/history/	Trustees
11427	John Cross	Buchanan		M	1803.0	1839.0	Country house	Auchintoshan (or Auchentoshan) House		Old Kilpatrick	Dunbartonshire				
2146643727	John Powlett	Orde	Sir	M	1803.0	1878.0	Country house	Kilmory Castle	Country house, built 1828-1836 by Sir John Powlett Orde. Kilmory had belonged to the family of his wife Eliza Woollery Campbell (d. 1829), daughter of Peter Campbell (d. 1822), the owner of the Petersville and Fish Valley estates in Jamaica.		Argyll		1828.0	http://kilmory.org.uk/Kilmory%20Home%20Farm.pdf	Argyll & Bute Council
2146630324	James	Douglas	Sir	M	1803.0	1877.0	Monument	Monument to Sir James Douglas, BC Legislature, Victoria, BC	Granite obelisk erected in memory of Sir James Douglas in 1881 outside British Columbia's legislative buildings				1881.0		
2146630324	James	Douglas	Sir	M	1803.0	1877.0	Public memorial	Statue of James Douglas	Statue of James Douglas erected in 2008 in Mahican Guyana				2008.0		
12039	Thomas Robert	Vermont		M	1803.0	1865.0	Town house	Vermont House	Town house in Falmouth Jamaica, now the Falmouth Post Office	Falmouth					
42998	Hugh Fraser	Leslie		M	1803.0	1873.0		Powis Gates	"Originally the gates to Powis House, now the gates to Aberdeen University halls of residence. Includes a bust of three black enslaved people 'commemorating the family's link with the grant of freedom to the slaves on their Jamaica plantations.'

For photographs of the Powis Gates see <a href=""http://mcjazz.f2s.com/BlackSlavers.htm"">http://mcjazz.f2s.com/BlackSlavers.htm</a> [accessed 01/03/2013]."	Aberdeen	Aberdeenshire		1834.0	http://www.abdn.ac.uk/oldtownhouse/downloads/history.pdf	
17795	John Hubert Washington	Hibbert		M	1804.0	1875.0	Country house	Bilton Grange		Rugby	Warwickshire				
17795	John Hubert Washington	Hibbert		M	1804.0	1875.0	Church	St Marie's Catholic Church	Built by Pugin. See biographical entry on Hibbert for more details.	Rugby	Warwickshire				
8521	William	McInroy		M	1804.0	1896.0	Country house	The Burn	Late Georgian house, built by Lord Alan Gordon, modified by John Shand after 1814 and sold to William McInroy in 1836	Brechin	Aberdeenshire			http://www.britishlistedbuildings.co.uk/sc-9500-the-burn-mansionhouse-and-stable-block-fet#.VgrbIPtwZdg	
2146648555	Gordon	MacDonald		M	1804.0	1859.0	Monument		Small family stone coffin/mausoleum in Kirkton Old Churchyard, 'Macdonald Gordon Macdonald of Plantation Moy in Coronie Surinam d here 28.6.1859, da Classina Mary 8.11.1906 (also much obstructed by bushes)'.	Kirkton, Burntisland	Fife			http://www.kirktonoldchurch.org.uk/Index.asp?MainID=21075	
2146639317	William Adlam	O'Halloran		M	1804.0	1846.0	Town house	Adlamville Lodge	Apparently a town house or suburban villa in St Mary Church, near Torquay, presumably named by William Adlam O'Halloran, and probably bought by him in 1844.	St Mary Church, Torquay	Devon				
256	John	Tollemache (formerly Halliday)		M	1805.0	1890.0	Country house	Helmingham Hall	"Manor house in the possession of the Tollemache family from 1480 to the present.

For notes on the house and gardens see:
[English Heritage Pastscape site](http://www.pastscape.org.uk/hob.aspx?hob_id=388597) and the [Helmingham Hall and Gardens website](http://www.helmingham.com/)"		Suffolk				Tollemache family
256	John	Tollemache (formerly Halliday)		M	1805.0	1890.0	Country house	Peckforton Castle, Cheshire	"Fortified home in the style of a medieval castle.

Image source:"		Cheshire		1851.0	http://www.peckfortoncastle.co.uk/the_castle/history.php	Private - hotel
20461	James Lee	Brodbelt		M	1805.0			Brodbelt Street		Columbus, Ohio					
23973	Spencer	Smith		M	1806.0	1882.0	Country house	Brooklands	Spencer Smith occupied Brooklands between at least c. 1843 and 1861 [he was shown as of Brooklands in his will proved in 1882]. The house had been built by Admiral Sir Thomas Williams. Additions of ten doric columns were made c. 1858, presumably by Spencer Smith.	Fareham	Hampshire			http://research.hgt.org.uk/item/brooklands/	
46353	John James	Scott	Rev.	M	1807.0	1890.0	Church	Holy Trinity, Barnstaple	"Parish church.  '....Holy Trinity, a very handsome cruciform building in the later English style, has been erected at an expense of nearly £10,000, defrayed almost wholly by the Rev. John James Scott; the site was presented by Mr. Charles Roberts. This edifice was consecrated in June, 1845; and the living is a perpetual curacy, in the gift of the Rev. J. J. Scott.' <a href=""https://www.british-history.ac.uk/topographical-dict/england/pp153-158#h3-0003"">https://www.british-history.ac.uk/topographical-dict/england/pp153-158#h3-0003</a> [accessed 17/08/2019]."	Barnstaple	Devon	�10000	1845.0	#http://genuki.cs.ncl.ac.uk/DEV/Barnstaple/Barnstaple1850.html#	
43706	John Jervis	Carnegie		M	1807.0	1892.0	Country house	Dumpford House	Late Victorian house					#http://www.southdownshotel.com/history.php#	Private - hotel
40938	Thomas	Boddington		M	1807.0	1881.0	Country house	Gunnersbury Lodge	Refurbishment by Thomas Boddington the younger, who had purchased the house in 1845. The house was demolished in 1925.	Gunnersbury	Middlesex			https://www.academia.edu/3024479/Thomas_Boddington_and_Gunnersbury_Lodge	
8821	Henry Robertson	Sandbach		M	1807.0	1895.0	Country house	Hafodunos			Denbighshire		1864.0	#http://www.whgt.org.uk/documents/bulletin/bulletin42.pdf#	Council?
25914	William Payne	Gallwey	Sir	M	1807.0		Public building	Mechanics' Institute, Thirsk	Built by Sir William Payne Gallwey 1848-9, amalgamated c. 1885 with the Church Institute to become the Thirsk Institute.	Thirsk	Yorkshire		1849.0	http://www.genuki.org.uk/big/eng/YKS/NRY/Thirsk/Thirsk90.html	
2146666611	John Richard	Nicholl	Rev.	M	1809.0	1905.0	Church	Holy Trinity, Upper Tooting	Rev. John Richard Nicholl was deeply engaged in the efforts of the Church of England to keep pace with the explosive growth of South London in the second half of the 19th century. He was instrumental in the building of 18 churches including Holy Trinity, Upper Tooting, in Trinity Road Wandsworth (1855) and in the formation of 9 parishes.	Trinity Road, Wandsworth	Surrey		1855.0	https://aim25.com/cgi-bin/vcdf/detail?coll_id=15479&amp;inst_id=118&amp;nv1=search&amp;nv2=	
2146666611	John Richard	Nicholl	Rev.	M	1809.0	1905.0	Plaque	Plaque in St Leonard's Church Hall, Tooting	"'St Leonard's church hall faces Tooting Bee Gardens. On the left hand side of the entrance
door a plaque records that the hall was erected as a memorial to John Richard Nicholl
M.A. Hon. Canon of Rochester and Rector of Streatham from 1843 to 1904.', https://www.lambeth.gov.uk/sites/default/files/pl-streatham-high-rd-streatham-hill-designation-report.pdf"	St Leonards Church, Tooting	Surrey			https://www.lambeth.gov.uk/sites/default/files/pl-streatham-high-rd-streatham-hill-designation-report.pdf	
